To Distribute or Not to Distribute? Why Licensing Bugs Matter,C. Vendome; D. German; M. Di Penta; G. Bavota; M. Linares-V¨¢squez; D. Poshyvanyk,2018
Behavioral Log Analysis with Statistical Guarantees,N. Busany; S. Maoz,2016
Traceability in the Wild: Automatically Augmenting Incomplete Trace Links,M. Rath; J. Rendall; J. L. C. Guo; J. Cleland-Huang; P. M?der,2018
Symbolic Verification of Regular Properties,H. Yu; Z. Chen; J. Wang; Z. Su; W. Dong,2018
Disseminating Architectural Knowledge on Open-Source Projects: A Case Study of the Book "Architecture of Open-Source Applications",M. P. Robillard; N. Medvidovic,2016
Comparing White-Box and Black-Box Test Prioritization,C. Henard; M. Papadakis; M. Harman; Y. Jia; Y. Le Traon,2016
Inferring and Asserting Distributed System Invariants,S. Grant; H. Cech; I. Beschastnikh,2018
The Emerging Role of Data Scientists on Software Development Teams,M. Kim; T. Zimmermann; R. DeLine; A. Begel,2016
Understanding Developers' Needs on Deprecation as a Language Feature,A. A. Sawant; M. Aniche; A. van Deursen; A. Bacchelli,2018
Towards Optimal Concolic Testing,X. Wang; J. Sun; Z. Chen; P. Zhang; J. Wang; Y. Lin,2018
Program Splicing,Y. Lu; S. Chaudhuri; C. Jermaine; D. Melski,2018
Feedback-Directed Instrumentation for Deployed JavaScript Applications,M. Madsen; F. Tip; E. Andreasen; K. Sen; A. M?ller,2016
Finding Security Bugs in Web Applications Using a Catalog of Access Control Patterns,J. P. Near; D. Jackson,2016
Context-Aware Patch Generation for Better Automated Program Repair,M. Wen; J. Chen; R. Wu; D. Hao; S. Cheung,2018
Decoupling Level: A New Metric for Architectural Maintenance Complexity,R. Mo; Y. Cai; R. Kazman; L. Xiao; Q. Feng,2016
The Impact of Test Case Summaries on Bug Fixing Performance: An Empirical Investigation,S. Panichella; A. Panichella; M. Beller; A. Zaidman; H. C. Gall,2016
Grounded Theory in Software Engineering Research: A Critical Review and Guidelines,K. Stol; P. Ralph; B. Fitzgerald,2016
UFO: Predictive Concurrency Use-After-Free Detection,J. Huang,2018
Perses: Syntax-Guided Program Reduction,C. Sun; Y. Li; Q. Zhang; T. Gu; Z. Su,2018
Automated Partitioning of Android Applications for Trusted Execution Environments,K. Rubinov; L. Rosculete; T. Mitra; A. Roychoudhury,2016
Building a Theory of Job Rotation in Software Engineering from an Instrumental Case Study,R. E. S. Santos; F. Q. B. da Silva; C. V. C. de Magalh?es; C. V. F. Monteiro,2016
Synthesizing Framework Models for Symbolic Execution,J. Jeon; X. Qiu; J. Fetter-Degges; J. S. Foster; A. Solar-Lezama,2016
MobiPlay: A Remote Execution Based Record-and-Replay Tool for Mobile Applications,Z. Qin; Y. Tang; E. Novak; Q. Li,2016
Guiding Dynamic Symbolic Execution toward Unverified Program Executions,M. Christakis; P. M¨¹ller; V. W¨¹stholz,2016
Dataflow Tunneling: Mining Inter-Request Data Dependencies for Request-Based Applications,X. Yu; G. Jin,2018
Statistical Learning of API Fully Qualified Names in Code Snippets of Online Forums,H. Phan; H. A. Nguyen; N. M. Tran; L. H. Truong; A. T. Nguyen; T. N. Nguyen,2018
StubDroid: Automatic Inference of Precise Data-Flow Summaries for the Android Framework,S. Arzt; E. Bodden,2016
EnMobile: Entity-Based Characterization and Analysis of Mobile Malware,W. Yang; M. Prasad; T. Xie,2018
The Sky Is Not the Limit: Multitasking Across GitHub Projects,B. Vasilescu; K. Blincoe; Q. Xuan; C. Casalnuovo; D. Damian; P. Devanbu; V. Filkov,2016
An Empirical Comparison of Compiler Testing Techniques,J. Chen; W. Hu; D. Hao; Y. Xiong; H. Zhang; L. Zhang; B. Xie,2016
Software Protection on the Go: A Large-Scale Empirical Study on Mobile App Obfuscation,P. Wang; Q. Bao; L. Wang; S. Wang; Z. Chen; T. Wei; D. Wu,2018
Neuro-Symbolic Program Corrector for Introductory Programming Assignments,S. Bhatia; P. Kohli; R. Singh,2018
Automated Test Suite Generation for Time-Continuous Simulink Models,R. Matinnejad; S. Nejati; L. C. Briand; T. Bruckmann,2016
A Comparison of 10 Sampling Algorithms for Configurable Systems,F. Medeiros; C. K?stner; M. Ribeiro; R. Gheyi; S. Apel,2016
Deuce: A Lightweight User Interface for Structured Editing,B. Hempel; J. Lubin; G. Lu; R. Chugh,2018
Quality Experience: A Grounded Theory of Successful Agile Projects without Dedicated Testers,L. Prechelt; H. Schmeisky; F. Zieris,2016
Big problems in industry (panel),J. Penix,2013
Toward Practical Automatic Program Repair,A. Ghanbari,2019
TsmartGP: A Tool for Finding Memory Defects with Pointer Analysis,Y. Wang; G. Chen; M. Zhou; M. Gu; J. Sun,2019
Retrieve and Refine: Exemplar-Based Neural Comment Generation,B. Wei,2019
Humanoid: A Deep Learning-Based Approach to Automated Black-box Android App Testing,Y. Li; Z. Yang; Y. Guo; X. Chen,2019
A Machine Learning Based Approach to Identify SQL Injection Vulnerabilities,K. Zhang,2019
Test Automation and Its Limitations: A Case Study,A. Sung; S. Kim; Y. Kim; Y. Jang; J. Kim,2019
PHANTA: Diversified Test Code Quality Measurement for Modern Software Development,S. Tokumoto; K. Takayama,2019
Enabling Continuous Improvement of a Continuous Integration Process,C. Vassallo,2019
Better Development of Safety Critical Systems: Chinese High Speed Railway System Development Experience Report,Z. Wu; J. Liu; X. Chen,2019
User Preference Aware Multimedia Pricing Model using Game Theory and Prospect Theory for Wireless Communications,K. M. Kattiyan Ramamoorthy,2019
Ares: Inferring Error Specifications through Static Analysis,C. Li; M. Zhou; Z. Gu; M. Gu; H. Zhang,2019
Empirical Study of Python Call Graph,L. Yu,2019
Verifying Determinism in Sequential Programs,R. Mudduluru,2019
Grading-Based Test Suite Augmentation,J. Osei-Owusu; A. Astorga; L. Butler; T. Xie; G. Challen,2019
Crowdsourced Report Generation via Bug Screenshot Understanding,S. Yu,2019
How Do API Selections Affect the Runtime Performance of Data Analytics Tasks?,Y. Tao; S. Tang; Y. Liu; Z. Xu; S. Qin,2019
mCUTE: A Model-Level Concolic Unit Testing Engine for UML State Machines,R. Ahmadi; K. Jahed; J. Dingel,2019
LIRAT: Layout and Image Recognition Driving Automated Mobile Testing of Cross-Platform,S. Yu; C. Fang; Y. Feng; W. Zhao; Z. Chen,2019
Automatic Generation of Graphical User Interface Prototypes from Unrestricted Natural Language Requirements,K. Kolthoff,2019
SPrinter: A Static Checker for Finding Smart Pointer Errors in C++ Programs,X. Ma; J. Yan; Y. Li; J. Yan; J. Zhang,2019
PMExec: An Execution Engine of Partial UML-RT Models,M. Bagherzadeh; K. Jahed; N. Kahani; J. Dingel,2019
TestCov: Robust Test-Suite Execution and Coverage Measurement,D. Beyer; T. Lemberger,2019
Improving Patch Quality by Enhancing Key Components of Automatic Program Repair,M. Soto,2019
PTracer: A Linux Kernel Patch Trace Bot,Y. Wen; J. Cao; S. Cheng,2019
AutoFocus: Interpreting Attention-Based Neural Networks by Code Perturbation,N. D. Q. Bui; Y. Yu; L. Jiang,2019
VeriAbs : Verification by Abstraction and Test Generation,M. Afzal; A. Asia; A. Chauhan; B. Chimdyalwar; P. Darke; A. Datar; S. Kumar; R. Venkatesh,2019
Trusted Software Supply Chain,K. Singi; J. C. B. R P; S. Podder; A. P. Burden,2019
"BuRRiTo: A Framework to Extract, Specify, Verify and Analyze Business Rules",P. K. Chittimalli; K. Anand; S. Pradhan; S. Mitra; C. Prakash; R. Shere; R. Naik,2019
"Prema: A Tool for Precise Requirements Editing, Modeling and Analysis",Y. Huang; J. Feng; H. Zheng; J. Zhu; S. Wang; S. Jiang; W. Miao; G. Pu,2019
Demystifying Application Performance Management Libraries for Android,Y. Tang; X. Zhan; H. Zhou; X. Luo; Z. Xu; Y. Zhou; Q. Yan,2019
Generating Tests to Analyse Dynamically-Typed Programs,S. Lukasczyk,2019
DeepMutation++: A Mutation Testing Framework for Deep Learning Systems,Q. Hu; L. Ma; X. Xie; B. Yu; Y. Liu; J. Zhao,2019
NeuralVis: Visualizing and Interpreting Deep Learning Models,X. Zhang; Z. Yin; Y. Feng; Q. Shi; J. Liu; Z. Chen,2019
Improving Collaboration Efficiency in Fork-Based Development,S. Zhou,2019
An Approach for Investigating Emotion Dynamics in Software Development,K. Neupane,2019
Inference of Properties from Requirements and Automation of Their Formal Verification,M. Reich,2019
Compile-Time Detection of Machine Image Sniping,M. Kellogg,2019
Boosting Neural Commit Message Generation with Code Semantic Analysis,S. Jiang,2019
FPChecker: Detecting Floating-Point Exceptions in GPU Applications,I. Laguna,2019
A Journey Towards Providing Intelligence and Actionable Insights to Development Teams in Software Delivery,V. S. Sharma; R. Mehra; S. Podder; A. P. Burden,2019
Pangolin: An SFL-Based Toolset for Feature Localization,B. Castro; A. Perez; R. Abreu,2019
"SWAN_ASSIST: Semi-Automated Detection of Code-Specific, Security-Relevant Methods",G. Piskachev; L. Nguyen Quang Do; O. Johnson; E. Bodden,2019
Kotless: A Serverless Framework for Kotlin,V. Tankov; Y. Golubev; T. Bryksin,2019
Towards Comprehensible Representation of Controllers using Machine Learning,G. Balasubramaniam,2019
FogWorkflowSim: An Automated Simulation Toolkit for Workflow Performance Evaluation in Fog Computing,X. Liu; L. Fan; J. Xu; X. Li; L. Gong; J. Grundy; Y. Yang,2019
An Image-Inspired and CNN-Based Android Malware Detection Approach,X. Xiao,2019
CONVUL: An Effective Tool for Detecting Concurrency Vulnerabilities,R. Meng; B. Zhu; H. Yun; H. Li; Y. Cai; Z. Yang,2019
Automatically Repairing Binary Programs Using Adapter Synthesis,V. Sharma,2019
Visual Analytics for Concurrent Java Executions,C. Artho; M. Pande; Q. Tang,2019
Tackling Build Failures in Continuous Integration,F. Hassan,2019
API Design Implications of Boilerplate Client Code,D. Nam,2019
Manticore: A User-Friendly Symbolic Execution Framework for Binaries and Smart Contracts,M. Mossberg; F. Manzano; E. Hennenfent; A. Groce; G. Grieco; J. Feist; T. Brunson; A. Dinaburg,2019
Lancer: Your Code Tell Me What You Need,S. Zhou; B. Shen; H. Zhong,2019
MutAPK: Source-Codeless Mutant Generation for Android Apps,C. Escobar-Vel¨¢squez; M. Osorio-Ria?o; M. Linares-V¨¢squez,2019
Developer Reputation Estimator (DRE),S. Amreen; A. Karnauch; A. Mockus,2019
CocoQa: Question Answering for Coding Conventions Over Knowledge Graphs,T. Du; J. Cao; Q. Wu; W. Li; B. Shen; Y. Chen,2019
MuSC: A Tool for Mutation Testing of Ethereum Smart Contract,Z. Li; H. Wu; J. Xu; X. Wang; L. Zhang; Z. Chen,2019
SiMPOSE - Configurable N-Way Program Merging Strategies for Superimposition-Based Analysis of Variant-Rich Software,D. Reuling; U. Kelter; S. Ruland; M. Lochau,2019
Towards search-based modelling and analysis of requirements and architecture decisions,S. A. Busari,2017
Tool Support for Analyzing Mobile App Reviews,P. M. Vu; H. V. Pham; T. T. Nguyen; T. T. Nguyen,2015
The challenges of verification and validation of automated planning systems (keynote),J. Frank,2013
LED: Tool for Synthesizing Web Element Locators,K. Bajaj; K. Pattabiraman; A. Mesbah,2015
The bounded model checker LLBMC,S. Falke; F. Merz; C. Sinz,2013
Cobra ¡ª An interactive static code analyzer,G. Holzmann,2017
Measuring Object-Oriented Design Principles,J. Braeuer,2015
Characterizing and taming non-deterministic bugs in Javascript applications,J. Wang,2017
Software engineering without borders,A. van Deursen,2017
MetaMod: A Modeling Formalism with Modularity at Its Core,A. ?ut?i,2015
TRAM: A tool for transforming textual requirements into analysis models,K. J. Letsholo; L. Zhao; E. Chioasca,2013
"Understanding, Refactoring, and Fixing Concurrency in C#",S. Okur,2015
Privacy-aware data-intensive applications,M. Guerriero,2017
Clone Merge -- An Eclipse Plugin to Abstract Near-Clone C++ Methods,K. Narasimhan,2015
BOOM: Experiences in language and tool design for distributed systems (keynote),J. M. Hellerstein,2013
Tool support for automatic model transformation specification using concrete visualisations,I. Avazpour; J. Grundy; L. Grunske,2013
Mining structures from massive text data: Will it help software engineering?,J. Han,2017
Crushinator: A framework towards game-independent testing,C. Schaefer; Hyunsook Do; B. M. Slator,2013
Towards API-specific automatic program repair,S. Nielebock,2017
Developing self-verifying service-based systems,R. Calinescu; K. Johnson; Y. Rafiq,2013
A Generic Framework for Concept-Based Exploration of Semi-Structured Software Engineering Data,G. J. Greene,2015
Automatic Self-Validation for Code Coverage Profilers,Y. Yang; Y. Jiang; Z. Zuo; Y. Wang; H. Sun; H. Lu; Y. Zhou; B. Xu,2019
Machine Learning Based Recommendation of Method Names: How Far are We,L. Jiang; H. Liu; H. Jiang,2019
Learning from Examples to Find Fully Qualified Names of API Elements in Code Snippets,C. M. K. Saifullah; M. Asaduzzaman; C. K. Roy,2019
Accurate Modeling of Performance Histories for Evolving Software Systems,S. M¨¹hlbauer; S. Apel; N. Siegmund,2019
Model Checking Embedded Control Software using OS-in-the-Loop CEGAR,D. Kim; Y. Choi,2019
Improving the Decision-Making Process of Self-Adaptive Systems by Accounting for Tactic Volatility,J. Palmerino; Q. Yu; T. Desell; D. Krutz,2019
Characterizing Android App Signing Issues,H. Wang; H. Liu; X. Xiao; G. Meng; Y. Guo,2019
SCMiner: Localizing System-Level Concurrency Faults from Large System Call Traces,T. S. Zaman; X. Han; T. Yu,2019
"Discovering, Explaining and Summarizing Controversial Discussions in Community Q&A Sites",X. Ren; Z. Xing; X. Xia; G. Li; J. Sun,2019
Cautious Adaptation of Defiant Components,P. H. Maia; L. Vieira; M. Chagas; Y. Yu; A. Zisman; B. Nuseibeh,2019
Goal-Driven Exploration for Android Applications,D. Lai; J. Rubin,2019
InFix: Automatically Repairing Novice Program Inputs,M. Endres; G. Sakkas; B. Cosman; R. Jhala; W. Weimer,2019
Automatic Generation of Pull Request Descriptions,Z. Liu; X. Xia; C. Treude; D. Lo; S. Li,2019
An Empirical Study Towards Characterizing Deep Learning Development and Deployment Across Different Frameworks and Platforms,Q. Guo; S. Chen; X. Xie; L. Ma; Q. Hu; H. Liu; Y. Liu; J. Zhao; X. Li,2019
RENN: Efficient Reverse Execution with Neural-Network-Assisted Alias Analysis,D. Mu; W. Guo; A. Cuevas; Y. Chen; J. Gai; X. Xing; B. Mao; C. Song,2019
Experience Paper: Search-Based Testing in Automated Driving Control Applications,C. Gladisch; T. Heinz; C. Heinzemann; J. Oehlerking; A. von Vietinghoff; T. Pfitzer,2019
Assessing the Generalizability of Code2vec Token Embeddings,H. J. Kang; T. F. Bissyand¨¦; D. Lo,2019
MAP-Coverage: A Novel Coverage Criterion for Testing Thread-Safe Classes,Z. Wang; Y. Zhao; S. Liu; J. Sun; X. Chen; H. Lin,2019
CodeKernel: A Graph Kernel Based Approach to the Selection of API Usage Examples,X. Gu; H. Zhang; S. Kim,2019
Empirical Evaluation of the Impact of Class Overlap on Software Defect Prediction,L. Gong; S. Jiang; R. Wang; L. Jiang,2019
SEGATE: Unveiling Semantic Inconsistencies between Code and Specification of String Inputs,D. Sondhi; R. Purandare,2019
DaPanda: Detecting Aggressive Push Notifications in Android Apps,T. Liu; H. Wang; L. Li; G. Bai; Y. Guo; G. Xu,2019
Efficient Test Generation Guided by Field Coverage Criteria,A. Godio; V. Bengolea; P. Ponzio; N. Aguirre; M. F. Frias,2019
Fine-Grain Memory Object Representation in Symbolic Execution,M. Nowack,2019
PeASS: A Tool for Identifying Performance Changes at Code Level,D. G. Reichelt; S. K¨¹hne; W. Hasselbring,2019
The Impact of Structure on Software Merging: Semistructured Versus Structured Merge,G. Cavalcanti; P. Borba; G. Seibt; S. Apel,2019
ReduKtor: How We Stopped Worrying About Bugs in Kotlin Compiler,D. Stepanov; M. Akhin; M. Belyaev,2019
Continuous Incident Triage for Large-Scale Online Service Systems,J. Chen; X. He; Q. Lin; H. Zhang; D. Hao; F. Gao; Z. Xu; Y. Dang; D. Zhang,2019
Test Transfer Across Mobile Apps Through Semantic Mapping,J. Lin; R. Jabbarvand; S. Malek,2019
Root Cause Localization for Unreproducible Builds via Causality Analysis Over System Call Tracing,Z. Ren; C. Liu; X. Xiao; H. Jiang; T. Xie,2019
Targeted Example Generation for Compilation Errors,U. Z. Ahmed; R. Sindhgatta; N. Srivastava; A. Karkare,2019
Semistructured Merge in JavaScript Systems,A. Trindade Tavares; P. Borba; G. Cavalcanti; S. Soares,2019
Detecting Error-Handling Bugs without Error Specification Input,Z. Jia; S. Li; T. Yu; X. Liao; J. Wang; X. Liu; Y. Liu,2019
CoRA: Decomposing and Describing Tangled Code Changes for Reviewer,M. Wang; Z. Lin; Y. Zou; B. Xie,2019
B2SFinder: Detecting Open-Source Software Reuse in COTS Software,Z. Yuan; M. Feng; F. Li; G. Ban; Y. Xiao; S. Wang; Q. Tang; H. Su; C. Yu; J. Xu; A. Piao; J. Xuey; W. Huo,2019
Property Inference for Deep Neural Networks,D. Gopinath; H. Converse; C. Pasareanu; A. Taly,2019
Combining Spectrum-Based Fault Localization and Statistical Debugging: An Empirical Study,J. Jiang; R. Wang; Y. Xiong; X. Chen; L. Zhang,2019
SGUARD: A Feature-Based Clustering Tool for Effective Spreadsheet Defect Detection,D. Li; H. Wang; C. Xu; R. Zhang; S. Cheung; X. Ma,2019
RANDR: Record and Replay for Android Applications via Targeted Runtime Instrumentation,O. Sahin; A. Aliyeva; H. Mathavan; A. Coskun; M. Egele,2019
Performance-Boosting Sparsification of the IFDS Algorithm with Applications to Taint Analysis,D. He; H. Li; L. Wang; H. Meng; H. Zheng; J. Liu; S. Hu; L. Li; J. Xue,2019
Empirical Study of Programming to an Interface,B. Verhaeghe; C. Fuhrman; L. Guerrouj; N. Anquetil; S. Ducasse,2019
Mutation Analysis for Coq,A. Celik; K. Palmskog; M. Parovic; E. Jes¨²s Gallego Arias; M. Gligoric,2019
ACTGAN: Automatic Configuration Tuning for Software Systems with Generative Adversarial Networks,L. Bao; X. Liu; F. Wang; B. Fang,2019
Statistical Log Differencing,L. Bao; N. Busany; D. Lo; S. Maoz,2019
VeriSmart 2.0: Swarm-Based Bug-Finding for Multi-threaded Programs with Lazy-CSeq,B. Fischer; S. La Torre; G. Parlato,2019
Automated Trainability Evaluation for Smart Software Functions,I. Gerostathopoulos; S. Kugele; C. Segler; T. Bures; A. Knoll,2019
VisFuzz: Understanding and Intervening Fuzzing with Interactive Visualization,C. Zhou; M. Wang; J. Liang; Z. Liu; C. Sun; Y. Jiang,2019
Systematically Covering Input Structure,N. Havrikov; A. Zeller,2019
Test Migration Between Mobile Apps with Similar Functionality,F. Behrang; A. Orso,2019
Coverage-Guided Fuzzing for Feedforward Neural Networks,X. Xie; H. Chen; Y. Li; L. Ma; Y. Liu; J. Zhao,2019
A Study of Oracle Approximations in Testing Deep Learning Libraries,M. Nejadgholi; J. Yang,2019
Automating CUDA Synchronization via Program Transformation,M. Wu; L. Zhang; C. Liu; S. H. Tan; Y. Zhang,2019
History-Guided Configuration Diversification for Compiler Test-Program Generation,J. Chen; G. Wang; D. Hao; Y. Xiong; H. Zhang; L. Zhang,2019
An Industrial Experience Report on Performance-Aware Refactoring on a Database-Centric Web Application,B. Chen; Z. M. Jiang; P. Matos; M. Lacaria,2019
Efficient Transaction-Based Deterministic Replay for Multi-threaded Programs,E. Pobee; X. Mei; W. K. Chan,2019
Debreach: Mitigating Compression Side Channels via Static Analysis and Transformation,B. Paulsen; C. Sung; P. A.H. Peterson; C. Wang,2019
"Regexes are Hard: Decision-Making, Difficulties, and Risks in Programming Regular Expressions",L. G. Michael; J. Donohue; J. C. Davis; D. Lee; F. Servant,2019
A Qualitative Analysis of Android Taint-Analysis Results,L. Luo; E. Bodden; J. Sp?th,2019
RefBot: Intelligent Software Refactoring Bot,V. Alizadeh; M. A. Ouali; M. Kessentini; M. Chater,2019
Understanding Exception-Related Bugs in Large-Scale Cloud Systems,H. Chen; W. Dou; Y. Jiang; F. Qin,2019
Accurate String Constraints Solution Counting with Weighted Automata,E. Sherman; A. Harris,2019
Wuji: Automatic Online Combat Game Testing Using Evolutionary Deep Reinforcement Learning,Y. Zheng; X. Xie; T. Su; L. Ma; J. Hao; Z. Meng; Y. Liu; R. Shen; Y. Chen; C. Fan,2019
Verifying Arithmetic in Cryptographic C Programs,J. Liu; X. Shi; M. Tsai; B. Wang; B. Yang,2019
Understanding Automatically-Generated Patches Through Symbolic Invariant Differences,P. Cashin; C. Martinez; W. Weimer; S. Forrest,2019
Get Rid of Inline Assembly through Verification-Oriented Lifting,F. Recoules; S. Bardin; R. Bonichon; L. Mounier; M. Potet,2019
Emotions Extracted from Text vs. True Emotions¨CAn Empirical Evaluation in SE Context,Y. Wang,2019
V2: Fast Detection of Configuration Drift in Python,E. Horton; C. Parnin,2019
Automated Refactoring to Reactive Programming,M. K?hler; G. Salvaneschi,2019
Active Hotspot: An Issue-Oriented Model to Monitor Software Evolution and Degradation,Q. Feng; Y. Cai; R. Kazman; D. Cui; T. Liu; H. Fang,2019
Automating App Review Response Generation,C. Gao; J. Zeng; X. Xia; D. Lo; M. R. Lyu; I. King,2019
DIRE: A Neural Approach to Decompiled Identifier Naming,J. Lacomis; P. Yin; E. Schwartz; M. Allamanis; C. Le Goues; G. Neubig; B. Vasilescu,2019
CLCDSA: Cross Language Code Clone Detection using Syntactical Features and API Documentation,K. W. Nafi; T. S. Kar; B. Roy; C. K. Roy; K. A. Schneider,2019
Learning-Guided Network Fuzzing for Testing Cyber-Physical System Defences,Y. Chen; C. M. Poskitt; J. Sun; S. Adepu; F. Zhang,2019
Subformula Caching for Model Counting and Quantitative Program Analysis,W. Eiers; S. Saha; T. Brennan; T. Bultan,2019
Testing Regex Generalizability And Its Implications: A Large-Scale Many-Language Measurement Study,J. C. Davis; D. Moyer; A. M. Kazerouni; D. Lee,2019
Size and Accuracy in Model Inference,N. Busany; S. Maoz; Y. Yulazari,2019
Logzip: Extracting Hidden Structures via Iterative Clustering for Log Compression,J. Liu; J. Zhu; S. He; P. He; Z. Zheng; M. R. Lyu,2019
An Experience Report of Generating Load Tests Using Log-Recovered Workloads at Varying Granularities of User Behaviour,J. Chen; W. Shang; A. E. Hassan; Y. Wang; J. Lin,2019
Automating Non-Blocking Synchronization In Concurrent Data Abstractions,J. Zhang; Q. Yi; D. Dechev,2019
Multi-modal Attention Network Learning for Semantic Source Code Retrieval,Y. Wan; J. Shu; Y. Sui; G. Xu; Z. Zhao; J. Wu; P. Yu,2019
iFeedback: Exploiting User Feedback for Real-Time Issue Detection in Large-Scale Online Service Systems,W. Zheng; H. Lu; Y. Zhou; J. Liang; H. Zheng; Y. Deng,2019
Apricot: A Weight-Adaptation Approach to Fixing Deep Learning Models,H. Zhang; W. K. Chan,2019
OAUTHLINT: An Empirical Study on OAuth Bugs in Android Applications,T. A. Rahat; Y. Feng; Y. Tian,2019
Predicting Licenses for Changed Source Code,X. Liu; L. Huang; J. Ge; V. Ng,2019
Re-Factoring Based Program Repair Applied to Programming Assignments,Y. Hu; U. Z. Ahmed; S. Mechtaev; B. Leong; A. Roychoudhury,2019
PraPR: Practical Program Repair via Bytecode Mutation,A. Ghanbari; L. Zhang,2019
Combining Program Analysis and Statistical Language Model for Code Statement Completion,S. Nguyen; T. Nguyen; Y. Li; S. Wang,2019
MalScan: Fast Market-Wide Mobile Malware Scanning by Social-Network Centrality Analysis,Y. Wu; X. Li; D. Zou; W. Yang; X. Zhang; H. Jin,2019
Sip4J: Statically Inferring Access Permission Contracts for Parallelising Sequential Java Programs,A. Sadiq; L. Li; Y. Li; I. Ahmed; S. Ling,2019
XRaSE: Towards Virtually Tangible Software using Augmented Reality,R. Mehra; V. S. Sharma; V. Kaulgud; S. Podder,2019
Code-First Model-Driven Engineering: On the Agile Adoption of MDE Tooling,A. Boronat,2019
MARBLE: Mining for Boilerplate Code to Identify API Usability Problems,D. Nam; A. Horvath; A. Macvean; B. Myers; B. Vasilescu,2019
Feature-Interaction Aware Configuration Prioritization for Configurable Code,S. Nguyen; H. Nguyen; N. Tran; H. Tran; T. Nguyen,2019
A Quantitative Analysis Framework for Recurrent Neural Network,X. Du; X. Xie; Y. Li; L. Ma; Y. Liu; J. Zhao,2019
Batch Alias Analysis,J. Vedurada; V. K. Nandivada,2019
Inferring Program Transformations From Singular Examples via Big Code,J. Jiang; L. Ren; Y. Xiong; L. Zhang,2019
SpyREST: Automated RESTful API Documentation Using an HTTP Proxy Server (N),S. M. Sohan; C. Anslow; F. Maurer,2015
Testing intermediate representations for binary analysis,S. Kim; M. Faerevaag; M. Jung; S. Jung; D. Oh; J. Lee; S. K. Cha,2017
Have We Seen Enough Traces? (T),H. Cohen; S. Maoz,2015
Mining implicit design templates for actionable code reuse,Y. Lin; G. Meng; Y. Xue; Z. Xing; J. Sun; X. Peng; Y. Liu; W. Zhao; J. Dong,2017
The potential of polyhedral optimization: An empirical study,A. Simb¨¹rger; S. Apel; A. Gr??linger; C. Lengauer,2013
Automated verification of interactive rule-based configuration systems,D. Dhungana; C. H. Tang; C. Weidenbach; P. Wischnewski,2013
Static Analysis of Implicit Control Flow: Resolving Java Reflection and Android Intents (T),P. Barros; R. Just; S. Millstein; P. Vines; W. Dietl; M. dAmorim; M. D. Ernst,2015
Learning effective changes for software projects,R. Krishna,2017
Towards the automatic classification of traceability links,C. Mills,2017
Automated verification of pattern-based interaction invariants in Ajax applications,Y. Maezawa; H. Washizaki; Y. Tanabe; S. Honiden,2013
JFlow: Practical refactorings for flow-based parallelism,N. Chen; R. E. Johnson,2013
Understanding and overcoming parallelism bottlenecks in ForkJoin applications,G. Pinto; A. Canino; F. Castor; G. Xu; Y. D. Liu,2017
Symlnfer: Inferring program invariants using symbolic states,T. Nguyen; M. B. Dwyer; W. Visser,2017
EHBDroid: Beyond GUI testing for Android applications,W. Song; X. Qian; J. Huang,2017
iProbe: A lightweight user-level dynamic instrumentation tool,N. Arora; Hui Zhang; Junghwan Rhee; K. Yoshihira; Guofei Jiang,2013
Context-aware task allocation for distributed agile team,J. Lin,2013
A Message-Passing Architecture without Public Ids Using Send-to-Behavior,E. S. Wang; Z. Dang,2015
An Automated Framework for Recommending Program Elements to Novices (N),K. Zimmerman; C. R. Rupakheti,2015
Search-Based Synthesis of Probabilistic Models for Quality-of-Service Software Engineering (T),S. Gerasimou; G. Tamburrelli; R. Calinescu,2015
Automatically assessing code understandability: How far are we?,S. Scalabrino; G. Bavota; C. Vendome; M. Linares-V¨¢squez; D. Poshyvanyk; R. Oliveto,2017
Detecting system use cases and validations from documents,S. Ghaisas; M. Motwani; P. R. Anish,2013
Semantic Slicing of Software Version Histories (T),Y. Li; J. Rubin; M. Chechik,2015
Developing a DSL-Based Approach for Event-Based Monitoring of Systems of Systems: Experiences and Lessons Learned (E),M. Vierhauser; R. Rabiser; P. Gr¨¹nbacher; A. Egyed,2015
A study of repetitiveness of code changes in software evolution,H. A. Nguyen; A. T. Nguyen; T. T. Nguyen; T. N. Nguyen; H. Rajan,2013
Automatically synthesizing SQL queries from input-output examples,S. Zhang; Y. Sun,2013
Automatic loop-invariant generation anc refinement through selective sampling,J. Li; J. Sun; L. Li; Q. L. Le; S. Lin,2017
Mining constraints for event-based monitoring in systems of systems,T. Krismayer; R. Rabiser; P. GrUnbacher,2017
Saying ¡®Hi!¡¯ is not enough: Mining inputs for effective test generation,L. D. Toffola; C. Staicu; M. Pradel,2017
Synthesizing fault-tolerant programs from deontic logic specifications,R. Demasi,2013
Can automated pull requests encourage software developers to upgrade out-of-date dependencies?,S. Mirhosseini; C. Parnin,2017
Repairing Programs with Semantic Code Search (T),Y. Ke; K. T. Stolee; C. L. Goues; Y. Brun,2015
Cost-Efficient Sampling for Performance Prediction of Configurable Systems (T),A. Sarkar; J. Guo; N. Siegmund; S. Apel; K. Czarnecki,2015
Understanding feature requests by leveraging fuzzy method and linguistic analysis,L. Shi; C. Chen; Q. Wang; S. Li; B. Boehm,2017
Software performance self-adaptation through efficient model predictive control,E. Incerto; M. Tribastone; C. Trubiani,2017
